class_code,college_name,department_name,course_name,professor,class_time,class_type
PHR2013-42,약학대학,약학부,"생물약제학
Biopharmaceutics",정지훈,"수15:00-15:50【530154】,수16:00-16:50【530154】,수17:00-17:50【530154】",국제어수업
PHR2014-41,약학대학,약학부,"물리약학
Physical Pharmacy",신범수,"금14:00-14:50【530150】,금15:00-15:50【530150】,금16:00-16:50【530150】,금17:00-17:50【530150】",일반수업
PHR2015-41,약학대학,약학부,"병태생리학
Pathophysiology",이효종,"수10:00-10:50【530150】,수11:00-11:50【530150】,목10:00-10:50【530150】,목11:00-11:50【530150】",일반수업
PHR2020-41,약학대학,약학부,"의약화학
Medicinal Chemistry",박현주,"수10:00-10:50【530254】,수11:00-11:50【530254】,수12:00-12:50【530254】",일반수업
PHR2020-42,약학대학,약학부,"의약화학
Medicinal Chemistry",박현주,"금10:00-10:50【530254】,금11:00-11:50【530254】,금12:00-12:50【530254】",일반수업
PHR2022-41,약학대학,약학부,"독성학
Toxicology",김형식,"화10:00-10:50【530154】,화11:00-11:50【530154】,화12:00-12:50【530154】",일반수업
PHR2024-41,약학대학,약학부,"예방약학2
Hygienic and Preventive Pharmacy 2",이상규,"월12:00-12:50【530254】,월13:00-13:50【530254】",일반수업
PHR2013-41,약학대학,약학부,"생물약제학
Biopharmaceutics",정지훈,"월09:00-10:15【530254】,월10:30-11:45【530254】",국제어수업
PHR2013-42,약학대학,약학부,"생물약제학
Biopharmaceutics",정지훈,"수15:00-15:50【530154】,수16:00-16:50【530154】,수17:00-17:50【530154】",국제어수업
PHR3001-41,약학대학,약학부,"약사법규
Pharmaceutical Law",이재현,"월14:00-14:50【530154】,월15:00-15:50【530154】,월16:00-16:50【530154】",일반수업
PHR2020-42,약학대학,약학부,"의약화학
Medicinal Chemistry",박현주,"금10:00-10:50【530254】,금11:00-11:50【530254】,금12:00-12:50【530254】",일반수업
PHR2022-41,약학대학,약학부,"독성학
Toxicology",김형식,"화10:00-10:50【530154】,화11:00-11:50【530154】,화12:00-12:50【530154】",일반수업
PHR2024-41,약학대학,약학부,"예방약학2
Hygienic and Preventive Pharmacy 2",이상규,"월12:00-12:50【530254】,월13:00-13:50【530254】",일반수업
PHR2026-41,약학대학,약학부,"약제학2
Pharmaceutics 2",윤유석,"목10:00-10:50【530154】,목11:00-11:50【530154】",일반수업
PHR2027-41,약학대학,약학부,"약물동력학
Pharmacokinetics",신범수,"월16:00-16:50【530254】,월17:00-17:50【530254】,월18:00-18:50【530254】",일반수업
PHR2029-41,약학대학,약학부,"약리학2
Pharmacology 2",이석용,"화14:00-14:50【530154】,화15:00-15:50【530154】",일반수업
PHR2034-41,약학대학,약학부,"의약품합성학1
Pharmaceutical Synthetic Chemistry1",김인수,"월14:00-14:50【530150】,월15:00-15:50【530150】,월16:00-16:50【530150】",일반수업
PHR3001-41,약학대학,약학부,"약사법규
Pharmaceutical Law",이재현,"월14:00-14:50【530154】,월15:00-15:50【530154】,월16:00-16:50【530154】",일반수업
PHR3004-41,약학대학,약학부,"약물치료학3
Pharmacotherapy 3",박효정,"수16:00-16:50【530254】,수17:00-17:50【530254】,수18:00-18:50【530254】",일반수업
PHR3009-41,약학대학,약학부,"약학실습3
Phamacology/Hygienic Pharmacy Laboratories 3",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3009-42,약학대학,약학부,"약학실습3
Phamacology/Hygienic Pharmacy Laboratories 3",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3010-41,약학대학,약학부,"약학실습4
Pharmaceutics/Pharmacopeia Laboratories 4",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR2027-41,약학대학,약학부,"약물동력학
Pharmacokinetics",신범수,"월16:00-16:50【530254】,월17:00-17:50【530254】,월18:00-18:50【530254】",일반수업
PHR2029-41,약학대학,약학부,"약리학2
Pharmacology 2",이석용,"화14:00-14:50【530154】,화15:00-15:50【530154】",일반수업
PHR2034-41,약학대학,약학부,"의약품합성학1
Pharmaceutical Synthetic Chemistry1",김인수,"월14:00-14:50【530150】,월15:00-15:50【530150】,월16:00-16:50【530150】",일반수업
PHR3009-41,약학대학,약학부,"약학실습3
Phamacology/Hygienic Pharmacy Laboratories 3",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3009-42,약학대학,약학부,"약학실습3
Phamacology/Hygienic Pharmacy Laboratories 3",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3010-41,약학대학,약학부,"약학실습4
Pharmaceutics/Pharmacopeia Laboratories 4",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3010-42,약학대학,약학부,"약학실습4
Pharmaceutics/Pharmacopeia Laboratories 4",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3013-41,약학대학,약학부,"약학실습7
Advanced Pharmacy Laboratory 7",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3013-42,약학대학,약학부,"약학실습7
Advanced Pharmacy Laboratory 7",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3014-41,약학대학,약학부,"약학실습8
Advanced Pharmacy Laboratory 8",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3014-42,약학대학,약학부,"약학실습8
Advanced Pharmacy Laboratory 8",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3015-41,약학대학,약학부,"약학연구1
Pharmaceutical Science Research 1",윤유석,"목17:00-17:50【미지정】,목18:00-18:50【미지정】,목19:00-19:50【미지정】,목20:00-20:50【미지정】,목21:00-21:45【미지정】,목21:45-22:30【미지정】,토19:00-19:50【미지정】,토20:00-20:50【미지정】,토21:00-21:45【미지정】,토21:45-22:30【미지정】",일반수업
PHR3016-41,약학대학,약학부,"약학연구2
Pharmaceutical Science Research 2",윤유석,"토09:00-09:50【미지정】,토10:00-10:50【미지정】,토11:00-11:50【미지정】,토12:00-12:50【미지정】,토13:00-13:50【미지정】,토14:00-14:50【미지정】,토15:00-15:50【미지정】,토16:00-16:50【미지정】,토17:00-17:50【미지정】,토18:00-18:50【미지정】",일반수업
PHR3042-41,약학대학,약학부,"약학통계학
Pharmaceutical Statistics",신주영,"금20:00-20:50【530150】,금21:00-21:45【530150】",일반수업
PHR3013-41,약학대학,약학부,"약학실습7
Advanced Pharmacy Laboratory 7",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3013-42,약학대학,약학부,"약학실습7
Advanced Pharmacy Laboratory 7",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3014-41,약학대학,약학부,"약학실습8
Advanced Pharmacy Laboratory 8",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3014-42,약학대학,약학부,"약학실습8
Advanced Pharmacy Laboratory 8",이효종,"목13:00-13:50【미지정】,목14:00-14:50【미지정】,목15:00-15:50【미지정】,목16:00-16:50【미지정】",일반수업
PHR3015-41,약학대학,약학부,"약학연구1
Pharmaceutical Science Research 1",윤유석,"목17:00-17:50【미지정】,목18:00-18:50【미지정】,목19:00-19:50【미지정】,목20:00-20:50【미지정】,목21:00-21:45【미지정】,목21:45-22:30【미지정】,토19:00-19:50【미지정】,토20:00-20:50【미지정】,토21:00-21:45【미지정】,토21:45-22:30【미지정】",일반수업
PHR3016-41,약학대학,약학부,"약학연구2
Pharmaceutical Science Research 2",윤유석,"토09:00-09:50【미지정】,토10:00-10:50【미지정】,토11:00-11:50【미지정】,토12:00-12:50【미지정】,토13:00-13:50【미지정】,토14:00-14:50【미지정】,토15:00-15:50【미지정】,토16:00-16:50【미지정】,토17:00-17:50【미지정】,토18:00-18:50【미지정】",일반수업
PHR3042-41,약학대학,약학부,"약학통계학
Pharmaceutical Statistics",신주영,"금20:00-20:50【530150】,금21:00-21:45【530150】",일반수업
PHR3071-41,약학대학,약학부,"약물치료학4
Pharmacotherapy 4",양애연,"월09:00-09:50【530154】,월10:00-10:50【530154】",일반수업
PHR3074-41,약학대학,약학부,"비처방약
Nonprescription drugs",오성곤,"금10:00-10:50【530154】,금11:00-11:50【530154】",일반수업
PHR3112-41,약학대학,약학부,"바이오의약품학
Biologics",이소아,"수19:00-19:50【530150】,수20:00-20:50【530150】",일반수업
PHR3115-41,약학대학,약학부,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3122-41,약학대학,약학부,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학부,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3074-41,약학대학,약학부,"비처방약
Nonprescription drugs",오성곤,"금10:00-10:50【530154】,금11:00-11:50【530154】",일반수업
PHR3112-41,약학대학,약학부,"바이오의약품학
Biologics",이소아,"수19:00-19:50【530150】,수20:00-20:50【530150】",일반수업
PHR3115-41,약학대학,약학부,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학부,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3120-41,약학대학,약학부,"약물작용기초이론
Introduction to the pharmaceutical sciences",정가영,"월19:00-19:50【530150】,월20:00-20:50【530150】,월21:00-21:45【530150】",일반수업
PHR3121-41,약학대학,약학부,"기초약무실습
Basic Pharmacy Practice",김현익,"금15:00-15:50【530311】,금16:00-16:50【530311】",일반수업
PHR3122-41,약학대학,약학부,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학부,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3124-41,약학대학,약학부,"약학실무실습3
Pharmacy Practice 3",윤유석,"금11:00-11:50【미지정】,금12:00-12:50【미지정】",일반수업
PHR3127-41,약학대학,약학부,"약무정책개론
Introduction to Pharmaceutical Policy",이의경,"수13:00-13:50【530254】,수14:00-14:50【530254】",일반수업
PHR3115-41,약학대학,약학부,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학부,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3120-41,약학대학,약학부,"약물작용기초이론
Introduction to the pharmaceutical sciences",정가영,"월19:00-19:50【530150】,월20:00-20:50【530150】,월21:00-21:45【530150】",일반수업
PHR3121-41,약학대학,약학부,"기초약무실습
Basic Pharmacy Practice",김현익,"금15:00-15:50【530311】,금16:00-16:50【530311】",일반수업
PHR3122-41,약학대학,약학부,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학부,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3124-41,약학대학,약학부,"약학실무실습3
Pharmacy Practice 3",윤유석,"금11:00-11:50【미지정】,금12:00-12:50【미지정】",일반수업
PHR3127-41,약학대학,약학부,"약무정책개론
Introduction to Pharmaceutical Policy",이의경,"수13:00-13:50【530254】,수14:00-14:50【530254】",일반수업
PHR3115-41,약학대학,약학부,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학부,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3120-41,약학대학,약학부,"약물작용기초이론
Introduction to the pharmaceutical sciences",정가영,"월19:00-19:50【530150】,월20:00-20:50【530150】,월21:00-21:45【530150】",일반수업
PHR3121-41,약학대학,약학부,"기초약무실습
Basic Pharmacy Practice",김현익,"금15:00-15:50【530311】,금16:00-16:50【530311】",일반수업
PHR3122-41,약학대학,약학부,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학부,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3124-41,약학대학,약학부,"약학실무실습3
Pharmacy Practice 3",윤유석,"금11:00-11:50【미지정】,금12:00-12:50【미지정】",일반수업
PHR3127-41,약학대학,약학부,"약무정책개론
Introduction to Pharmaceutical Policy",이의경,"수13:00-13:50【530254】,수14:00-14:50【530254】",일반수업
PHR3115-41,약학대학,약학부,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학부,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3120-41,약학대학,약학부,"약물작용기초이론
Introduction to the pharmaceutical sciences",정가영,"월19:00-19:50【530150】,월20:00-20:50【530150】,월21:00-21:45【530150】",일반수업
PHR3121-41,약학대학,약학부,"기초약무실습
Basic Pharmacy Practice",김현익,"금15:00-15:50【530311】,금16:00-16:50【530311】",일반수업
PHR3122-41,약학대학,약학부,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학부,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3124-41,약학대학,약학부,"약학실무실습3
Pharmacy Practice 3",윤유석,"금11:00-11:50【미지정】,금12:00-12:50【미지정】",일반수업
PHR3127-41,약학대학,약학부,"약무정책개론
Introduction to Pharmaceutical Policy",이의경,"수13:00-13:50【530254】,수14:00-14:50【530254】",일반수업
PHR3115-41,약학대학,약학부,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학부,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3120-41,약학대학,약학부,"약물작용기초이론
Introduction to the pharmaceutical sciences",정가영,"월19:00-19:50【530150】,월20:00-20:50【530150】,월21:00-21:45【530150】",일반수업
PHR3121-41,약학대학,약학부,"기초약무실습
Basic Pharmacy Practice",김현익,"금15:00-15:50【530311】,금16:00-16:50【530311】",일반수업
PHR3122-41,약학대학,약학부,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학부,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3124-41,약학대학,약학부,"약학실무실습3
Pharmacy Practice 3",윤유석,"금11:00-11:50【미지정】,금12:00-12:50【미지정】",일반수업
PHR3127-41,약학대학,약학부,"약무정책개론
Introduction to Pharmaceutical Policy",이의경,"수13:00-13:50【530254】,수14:00-14:50【530254】",일반수업
PHR3115-41,약학대학,약학부,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학부,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3120-41,약학대학,약학부,"약물작용기초이론
Introduction to the pharmaceutical sciences",정가영,"월19:00-19:50【530150】,월20:00-20:50【530150】,월21:00-21:45【530150】",일반수업
PHR3121-41,약학대학,약학부,"기초약무실습
Basic Pharmacy Practice",김현익,"금15:00-15:50【530311】,금16:00-16:50【530311】",일반수업
PHR3122-41,약학대학,약학부,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학부,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3124-41,약학대학,약학부,"약학실무실습3
Pharmacy Practice 3",윤유석,"금11:00-11:50【미지정】,금12:00-12:50【미지정】",일반수업
PHR3127-41,약학대학,약학부,"약무정책개론
Introduction to Pharmaceutical Policy",이의경,"수13:00-13:50【530254】,수14:00-14:50【530254】",일반수업
PHR3115-41,약학대학,약학부,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학부,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3120-41,약학대학,약학부,"약물작용기초이론
Introduction to the pharmaceutical sciences",정가영,"월19:00-19:50【530150】,월20:00-20:50【530150】,월21:00-21:45【530150】",일반수업
PHR3121-41,약학대학,약학부,"기초약무실습
Basic Pharmacy Practice",김현익,"금15:00-15:50【530311】,금16:00-16:50【530311】",일반수업
PHR3122-41,약학대학,약학부,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학부,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3124-41,약학대학,약학부,"약학실무실습3
Pharmacy Practice 3",윤유석,"금11:00-11:50【미지정】,금12:00-12:50【미지정】",일반수업
PHR3127-41,약학대학,약학부,"약무정책개론
Introduction to Pharmaceutical Policy",이의경,"수13:00-13:50【530254】,수14:00-14:50【530254】",일반수업
PHR3115-41,약학대학,약학부,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학부,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3120-41,약학대학,약학부,"약물작용기초이론
Introduction to the pharmaceutical sciences",정가영,"월19:00-19:50【530150】,월20:00-20:50【530150】,월21:00-21:45【530150】",일반수업
PHR3121-41,약학대학,약학부,"기초약무실습
Basic Pharmacy Practice",김현익,"금15:00-15:50【530311】,금16:00-16:50【530311】",일반수업
PHR3122-41,약학대학,약학부,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학부,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3124-41,약학대학,약학부,"약학실무실습3
Pharmacy Practice 3",윤유석,"금11:00-11:50【미지정】,금12:00-12:50【미지정】",일반수업
PHR3127-41,약학대학,약학부,"약무정책개론
Introduction to Pharmaceutical Policy",이의경,"수13:00-13:50【530254】,수14:00-14:50【530254】",일반수업
PHR3115-41,약학대학,약학부,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학부,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3120-41,약학대학,약학부,"약물작용기초이론
Introduction to the pharmaceutical sciences",정가영,"월19:00-19:50【530150】,월20:00-20:50【530150】,월21:00-21:45【530150】",일반수업
PHR3121-41,약학대학,약학부,"기초약무실습
Basic Pharmacy Practice",김현익,"금15:00-15:50【530311】,금16:00-16:50【530311】",일반수업
PHR3122-41,약학대학,약학부,"약학실무실습1
Pharmacy Practice 1",이효종,"월09:00-09:50【미지정】,월10:00-10:50【미지정】,월11:00-11:50【미지정】,월12:00-12:50【미지정】",일반수업
PHR3123-41,약학대학,약학부,"약학실무실습2
Pharmacy Practice 2",배형준,"수13:00-13:50【미지정】,수14:00-14:50【미지정】,수15:00-15:50【미지정】,수16:00-16:50【미지정】",일반수업
PHR3124-41,약학대학,약학부,"약학실무실습3
Pharmacy Practice 3",윤유석,"금11:00-11:50【미지정】,금12:00-12:50【미지정】",일반수업
PHR3127-41,약학대학,약학부,"약무정책개론
Introduction to Pharmaceutical Policy",이의경,"수13:00-13:50【530254】,수14:00-14:50【530254】",일반수업
PHR3115-41,약학대학,약학부,"천연물신약론
Drug Development from Natural Products ",김기현,"화10:00-10:50【530254】,화11:00-11:50【530254】",일반수업
PHR3117-41,약학대학,약학부,"유기반응화학
Chemistry of Organic Reactions",권용석,"화12:00-12:50【530254】,화13:00-13:50【530254】",일반수업
PHR3120-41,약학대학,약학부,"약물작용기초이론
Introduction to the pharmaceutical sciences",정가영,"월19:00-19:50【530150】,월20:00-20:50【530150】,월21:00-21:45【530150】",일반수업
PHR3121-41,약학대학,약학부,"기초약무실습
Basic Pharmacy Practice",김현익,"금15:00-15:50【530311】,금16:00-16:50【530311】",일반수업
